arm,task,density,condition,n,acc,acc_lo,acc_hi,f1,hit_cap_rate,parsed_rate,constant_gold,vs_none_delta,vs_none_fixed,vs_none_broke,vs_none_p,vs_none_lo,vs_none_hi,vs_filler_delta,vs_filler_fixed,vs_filler_broke,vs_filler_churn,vs_filler_p,vs_filler_lo,vs_filler_hi,vs_none_churn,vs_none_q,vs_filler_q
qwen3-4b,node_degree,0.2,components,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,1,1,2.0,1.0,-0.03,0.03,0.0,1.0,1.0
qwen3-4b,node_degree,0.2,all,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.0,1.0,0,-0.030000000000000027,1,4,0.375,-0.07,0.01,-0.030000000000000027,1,4,5.0,0.375,-0.08,0.01,5.0,0.6847826086956522,0.7159090909090909
qwen3-4b,node_degree,0.35,none,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,0,0,,,,0.0,1,1,2.0,1.0,-0.03,0.03,,,1.0
qwen3-4b,node_degree,0.35,filler,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,1,1,1.0,-0.03,0.03,0.0,0,0,,,,,2.0,1.0,
qwen3-4b,node_degree,0.35,degree,100,0.92,0.8500173312059693,0.9589070305141891,0.92,0.0,1.0,0,-0.06999999999999995,1,8,0.0390625,-0.13,-0.01,-0.06999999999999995,1,8,9.0,0.0390625,-0.13,-0.02,9.0,0.12620192307692307,0.13671875
qwen3-4b,node_degree,0.35,clustering,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,1,1,1.0,-0.03,0.03,0.0,1,1,2.0,1.0,-0.03,0.03,2.0,1.0,1.0
qwen3-4b,node_degree,0.35,rwse,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.0,1.0,0,-0.030000000000000027,0,3,0.25,-0.06,0.0,-0.030000000000000027,1,4,5.0,0.375,-0.08,0.01,3.0,0.5833333333333334,0.7159090909090909
qwen3-4b,node_degree,0.35,components,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,1,1,2.0,1.0,-0.03,0.03,0.0,1.0,1.0
qwen3-4b,node_degree,0.35,all,100,0.92,0.8500173312059693,0.9589070305141891,0.92,0.0,1.0,0,-0.06999999999999995,0,7,0.015625,-0.12,-0.03,-0.06999999999999995,1,8,9.0,0.0390625,-0.13,-0.02,7.0,0.065625,0.13671875
qwen3-4b,node_degree,0.5,none,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,0.0,0,0,,,,0.020000000000000018,3,1,4.0,0.625,-0.02,0.06,,,0.9722222222222222
qwen3-4b,node_degree,0.5,filler,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,-0.020000000000000018,1,3,0.625,-0.06,0.02,0.0,0,0,,,,,4.0,0.9722222222222222,
qwen3-4b,node_degree,0.5,degree,100,0.87,0.7901947810519012,0.9224290614158575,0.87,0.0,1.0,0,-0.12,1,13,0.0018310546875,-0.19,-0.05,-0.09999999999999998,2,12,14.0,0.012939453125,-0.17,-0.03,14.0,0.015380859375,0.06793212890625
qwen3-4b,node_degree,0.5,clustering,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.0,1.0,0,-0.030000000000000027,1,4,0.375,-0.08,0.01,-0.010000000000000009,1,2,3.0,1.0,-0.05,0.02,5.0,0.6847826086956522,1.0
qwen3-4b,node_degree,0.5,rwse,100,0.95,0.8882480347279118,0.9784566385436864,0.95,0.0,1.0,0,-0.040000000000000036,1,5,0.21875,-0.09,0.0,-0.020000000000000018,3,5,8.0,0.7265625,-0.08,0.03,6.0,0.5404411764705882,1.0
qwen3-4b,node_degree,0.5,components,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.010000000000000009,1,0,1.0,0.0,0.03,0.030000000000000027,3,0,3.0,0.25,0.0,0.07,1.0,1.0,0.6176470588235294
qwen3-4b,node_degree,0.5,all,100,0.84,0.7557955544110557,0.8990479765052628,0.84,0.0,1.0,0,-0.15000000000000002,1,16,0.000274658203125,-0.23,-0.08,-0.13,0,13,13.0,0.000244140625,-0.2,-0.07,17.0,0.005767822265625,0.005126953125
qwen3-4b,node_degree,0.65,none,100,0.82,0.7333246397578691,0.8829986834574896,0.82,0.0,1.0,0,0.0,0,0,,,,-0.040000000000000036,3,7,10.0,0.34375,-0.1,0.02,,,0.7159090909090909
qwen3-4b,node_degree,0.65,filler,100,0.86,0.7786263961619276,0.914737342455351,0.86,0.0,1.0,0,0.040000000000000036,7,3,0.34375,-0.02,0.11,0.0,0,0,,,,,10.0,0.6847826086956522,
qwen3-4b,node_degree,0.65,degree,100,0.76,0.6676748127670786,0.8330878873454004,0.76,0.0,1.0,0,-0.05999999999999994,14,20,0.39152830513194203,-0.17,0.05,-0.09999999999999998,9,19,28.0,0.08715855330228806,-0.2,0.0,34.0,0.6851745339808986,0.26147565990686417
qwen3-4b,node_degree,0.65,clustering,100,0.89,0.8136853697209698,0.9374586804477487,0.89,0.0,1.0,0,0.07000000000000006,8,1,0.0390625,0.02,0.13,0.030000000000000027,7,4,11.0,0.548828125,-0.03,0.09024999999999864,9.0,0.12620192307692307,0.96044921875
qwen3-4b,node_degree,0.65,rwse,100,0.82,0.7333246397578691,0.8829986834574896,0.82,0.0,1.0,0,0.0,5,5,1.0,-0.06,0.06,-0.040000000000000036,5,9,14.0,0.4239501953125,-0.11,0.03,10.0,1.0,0.774169921875
qwen3-4b,node_degree,0.65,components,100,0.74,0.6462882736813838,0.8159542187301354,0.74,0.0,1.0,0,-0.07999999999999996,0,8,0.0078125,-0.13,-0.03,-0.12,2,14,16.0,0.004180908203125,-0.2,-0.05,8.0,0.041015625,0.0438995361328125
qwen3-4b,node_degree,0.65,all,100,0.45,0.3561437510640346,0.5475557296835656,0.45,0.0,1.0,0,-0.36999999999999994,5,42,2.4579776436439715e-08,-0.48,-0.25,-0.41,4,45,49.0,8.225455871979648e-10,-0.52,-0.3,47.0,1.032350610330468e-06,3.454691466231452e-08
qwen3-4b,node_degree,0.75,none,100,0.5,0.40382982859014716,0.5961701714098528,0.5,0.0,1.0,0,0.0,0,0,,,,0.010000000000000009,7,6,13.0,1.0,-0.06,0.08,,,1.0
qwen3-4b,node_degree,0.75,filler,100,0.49,0.3942183009238615,0.5865215952256586,0.49,0.0,1.0,0,-0.010000000000000009,6,7,1.0,-0.08,0.06,0.0,0,0,,,,,13.0,1.0,
qwen3-4b,node_degree,0.75,degree,100,0.57,0.4721521169586435,0.6626686099947162,0.57,0.0,1.0,0,0.06999999999999995,26,19,0.3712980344710104,-0.06,0.2,0.07999999999999996,29,21,50.0,0.3222363203575469,-0.06,0.22,45.0,0.6847826086956522,0.7159090909090909
qwen3-4b,node_degree,0.75,clustering,100,0.59,0.4920125056109662,0.6813284290433533,0.59,0.0,1.0,0,0.08999999999999997,15,6,0.0783538818359375,0.01,0.18,0.09999999999999998,18,8,26.0,0.07551869750022888,0.0,0.19,21.0,0.20567893981933594,0.2439834842315087
qwen3-4b,node_degree,0.75,rwse,100,0.63,0.5322034757513312,0.7181778743049083,0.63,0.0,1.0,0,0.13,17,4,0.007197380065917969,0.04,0.21024999999999863,0.14,20,6,26.0,0.009355306625366211,0.05,0.23024999999999865,21.0,0.041015625,0.057359273139809375
qwen3-4b,node_degree,0.75,components,100,0.46,0.36560643853331865,0.5573531460647615,0.46,0.0,1.0,0,-0.03999999999999998,6,10,0.454498291015625,-0.12,0.04,-0.02999999999999997,5,8,13.0,0.5810546875,-0.1,0.04,16.0,0.76355712890625,0.9722222222222222
qwen3-4b,node_degree,0.75,all,100,0.31,0.22779563206132378,0.40626239477955695,0.31,0.0,1.0,0,-0.19,13,32,0.00660882284228137,-0.32,-0.06975000000000137,-0.18,13,31,44.0,0.009559878856634896,-0.3,-0.05,45.0,0.041015625,0.057359273139809375
qwen3-4b,node_degree,0.85,none,100,0.33,0.24562983793895452,0.4269483966028862,0.33,0.0,1.0,0,0.0,0,0,,,,-0.02999999999999997,13,16,29.0,0.711071103811264,-0.14,0.08,,,1.0
qwen3-4b,node_degree,0.85,filler,100,0.36,0.2727107459049014,0.45764780018837914,0.36,0.0,1.0,0,0.02999999999999997,16,13,0.711071103811264,-0.08,0.14,0.0,0,0,,,,,29.0,1.0,
qwen3-4b,node_degree,0.85,degree,100,0.6,0.5020007846184025,0.6906002538863971,0.6,0.0,1.0,0,0.26999999999999996,42,15,0.00046000500864878946,0.14,0.41,0.24,39,15,54.0,0.0014962588853935088,0.1,0.38,57.0,0.0064400701210830524,0.020947624395509123
qwen3-4b,node_degree,0.85,clustering,100,0.51,0.4134784047743415,0.6057816990761385,0.51,0.0,1.0,0,0.18,23,5,0.0009122341871261597,0.08,0.27024999999999866,0.15000000000000002,21,6,27.0,0.005924612283706665,0.05,0.25,28.0,0.009578458964824677,0.04976674318313599
qwen3-4b,node_degree,0.85,rwse,100,0.43,0.3373313900052838,0.5278478830413564,0.43,0.0,1.0,0,0.09999999999999998,18,8,0.07551869750022888,0.0,0.2,0.07,16,9,25.0,0.2295229434967041,-0.03,0.17,26.0,0.20567893981933594,0.6024977266788483
qwen3-4b,node_degree,0.85,components,100,0.42,0.327982249185113,0.5179369200110473,0.42,0.0,1.0,0,0.08999999999999997,15,6,0.0783538818359375,0.01,0.18,0.06,16,10,26.0,0.32693958282470703,-0.04,0.16,21.0,0.20567893981933594,0.7159090909090909
qwen3-4b,node_degree,0.85,all,100,0.25,0.1754509400372426,0.3430464637007583,0.25,0.0,1.0,0,-0.08000000000000002,16,24,0.26818725105476915,-0.2,0.04,-0.10999999999999999,14,25,39.0,0.10812902140605729,-0.23,0.01,40.0,0.5928349760158055,0.3027612599369604
qwen3-4b,connected_nodes,0.1,none,100,0.93,0.8625032899347025,0.965681175635936,0.9850707070707071,0.0,1.0,0,0.0,0,0,,,,0.21000000000000008,24,3,27.0,4.9233436584472656e-05,0.12,0.3,,,0.00029540061950683594
qwen3-4b,connected_nodes,0.1,filler,100,0.72,0.6251178763865427,0.7986044083240164,0.9427376512376513,0.0,1.0,0,-0.21000000000000008,3,24,4.9233436584472656e-05,-0.3,-0.12,0.0,0,0,,,,,27.0,0.0011816024780273438,
qwen3-4b,connected_nodes,0.1,degree,100,0.86,0.7786263961619276,0.914737342455351,0.9547544677544678,0.0,1.0,0,-0.07000000000000006,2,9,0.0654296875,-0.13,-0.01,0.14,20,6,26.0,0.009355306625366211,0.04,0.23,11.0,0.130859375,0.018710613250732422
qwen3-4b,connected_nodes,0.1,clustering,100,0.85,0.7671626666784216,0.906940968088377,0.9585263625263626,0.0,1.0,0,-0.08000000000000007,1,9,0.021484375,-0.14,-0.02,0.13,17,4,21.0,0.007197380065917969,0.04,0.21,10.0,0.064453125,0.01570337468927557
qwen3-4b,connected_nodes,0.1,rwse,100,0.83,0.7445181876635703,0.8910652394022684,0.9587586857586858,0.0,1.0,0,-0.10000000000000009,4,14,0.0308837890625,-0.18,-0.02,0.10999999999999999,14,3,17.0,0.012725830078125,0.03,0.19,18.0,0.08235677083333333,0.021815708705357144
qwen3-4b,connected_nodes,0.1,components,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.06999999999999995,7,0,0.015625,0.02,0.12,0.28,28,0,28.0,7.450580596923828e-09,0.19,0.37,7.0,0.0625,1.7881393432617188e-07
qwen3-4b,connected_nodes,0.1,all,100,0.82,0.7333246397578691,0.8829986834574896,0.9459491619491618,0.0,1.0,0,-0.1100000000000001,3,14,0.012725830078125,-0.19,-0.03,0.09999999999999998,19,9,28.0,0.08715855330228806,0.0,0.2,17.0,0.062109375,0.11009501469762702
qwen3-4b,connected_nodes,0.2,none,100,0.88,0.8018773199709163,0.9300066263473222,0.9855737148987924,0.0,1.0,0,0.0,0,0,,,,0.14,19,5,24.0,0.006610751152038574,0.05,0.23,,,0.01570337468927557
qwen3-4b,connected_nodes,0.2,filler,100,0.74,0.6462882736813838,0.8159542187301354,0.9608578081616141,0.0,1.0,0,-0.14,5,19,0.006610751152038574,-0.23,-0.05,0.0,0,0,,,,,24.0,0.052886009216308594,
qwen3-4b,connected_nodes,0.2,degree,100,0.9,0.8256326956323347,0.9447714583868639,0.9815253090562689,0.0,1.0,0,0.020000000000000018,9,7,0.803619384765625,-0.06,0.1,0.16000000000000003,20,4,24.0,0.001543879508972168,0.07,0.25,16.0,0.867977639903193,0.004631638526916504
qwen3-4b,connected_nodes,0.2,clustering,100,0.97,0.915479219195973,0.9897456617765851,0.9975935828877005,0.0,1.0,0,0.08999999999999997,12,3,0.03515625,0.02,0.17,0.22999999999999998,25,2,27.0,5.647540092468262e-06,0.14,0.32,15.0,0.084375,4.5180320739746094e-05
qwen3-4b,connected_nodes,0.2,rwse,100,0.83,0.7445181876635703,0.8910652394022684,0.9618302296258952,0.0,1.0,0,-0.050000000000000044,7,12,0.359283447265625,-0.13,0.03,0.08999999999999997,14,5,19.0,0.063568115234375,0.0,0.18,19.0,0.5072236902573529,0.08974322150735294
qwen3-4b,connected_nodes,0.2,components,100,0.99,0.9455124752390653,0.9982326134344526,0.9988888888888888,0.0,1.0,0,0.10999999999999999,12,1,0.00341796875,0.05,0.18,0.25,26,1,27.0,4.172325134277344e-07,0.16,0.34,13.0,0.041015625,5.0067901611328125e-06
qwen3-4b,connected_nodes,0.2,all,100,0.88,0.8018773199709163,0.9300066263473222,0.9772503400639085,0.0,1.0,0,0.0,9,9,1.0,-0.08,0.08,0.14,18,4,22.0,0.004343509674072266,0.05,0.23,18.0,1.0,0.011582692464192709
qwen3-4b,connected_nodes,0.35,none,100,0.84,0.7557955544110557,0.8990479765052628,0.9848883101989588,0.0,1.0,0,0.0,0,0,,,,0.05999999999999994,13,7,20.0,0.26317596435546875,-0.03,0.15,,,0.3007725306919643
qwen3-4b,connected_nodes,0.35,filler,100,0.78,0.6892946528499969,0.849988254963442,0.9793700426637665,0.0,1.0,0,-0.05999999999999994,7,13,0.26317596435546875,-0.14,0.02,0.0,0,0,,,,,20.0,0.45115879603794645,
qwen3-4b,connected_nodes,0.35,degree,100,0.8,0.7111690380734977,0.8666340774409013,0.9826796693881092,0.0,1.0,0,-0.039999999999999925,7,11,0.480682373046875,-0.12,0.05,0.020000000000000018,14,12,26.0,0.8450189828872681,-0.07,0.12,18.0,0.6409098307291666,0.8450189828872681
qwen3-4b,connected_nodes,0.35,clustering,100,0.89,0.8136853697209698,0.9374586804477487,0.9926143766335717,0.0,1.0,0,0.050000000000000044,10,5,0.3017578125,-0.02,0.13,0.10999999999999999,16,5,21.0,0.02660369873046875,0.02,0.2,15.0,0.45263671875,0.04256591796875
qwen3-4b,connected_nodes,0.35,rwse,100,0.89,0.8136853697209698,0.9374586804477487,0.9939931635695787,0.0,1.0,0,0.050000000000000044,10,5,0.3017578125,-0.02,0.13,0.10999999999999999,14,3,17.0,0.012725830078125,0.04,0.19,15.0,0.45263671875,0.021815708705357144
qwen3-4b,connected_nodes,0.35,components,100,0.94,0.8752303146877748,0.9722142547333433,0.996369807694885,0.0,1.0,0,0.09999999999999998,12,2,0.012939453125,0.03,0.18,0.15999999999999992,18,2,20.0,0.0004024505615234375,0.08,0.25,14.0,0.062109375,0.00160980224609375
qwen3-4b,connected_nodes,0.35,all,100,0.87,0.7901947810519012,0.9224290614158575,0.991453636070635,0.0,1.0,0,0.030000000000000027,10,7,0.629058837890625,-0.05,0.11,0.08999999999999997,13,4,17.0,0.049041748046875,0.01,0.17,17.0,0.7946006373355263,0.0735626220703125
qwen3-4b,connected_nodes,0.5,none,100,0.79,0.7001985069803768,0.8583445046835422,0.9928996441635083,0.0,1.0,0,0.0,0,0,,,,0.09000000000000008,15,6,21.0,0.0783538818359375,0.01,0.18,,,0.10447184244791667
qwen3-4b,connected_nodes,0.5,filler,100,0.7,0.6041496156718804,0.7810524613377188,0.9808405487316821,0.0,1.0,0,-0.09000000000000008,6,15,0.0783538818359375,-0.18,-0.01,0.0,0,0,,,,,21.0,0.1446533203125,
qwen3-4b,connected_nodes,0.5,degree,100,0.76,0.6676748127670786,0.8330878873454004,0.9884120189794006,0.0,1.0,0,-0.030000000000000027,12,15,0.7011080384254456,-0.13,0.08,0.06000000000000005,17,11,28.0,0.34492845088243484,-0.05,0.16,27.0,0.8012663296290806,0.3599253400512364
qwen3-4b,connected_nodes,0.5,clustering,100,0.77,0.6784543514317231,0.841568452531236,0.989197131421477,0.0,1.0,0,-0.020000000000000018,10,12,0.8318119049072266,-0.11,0.07,0.07000000000000006,17,10,27.0,0.24778856337070465,-0.030249999999999985,0.17,22.0,0.867977639903193,0.2973462760448456
qwen3-4b,connected_nodes,0.5,rwse,100,0.89,0.8136853697209698,0.9374586804477487,0.9957649334431412,0.0,1.0,0,0.09999999999999998,13,3,0.021270751953125,0.02,0.18,0.19000000000000006,23,4,27.0,0.000310748815536499,0.1,0.29,16.0,0.064453125,0.0014915943145751953
qwen3-4b,connected_nodes,0.5,components,100,0.88,0.8018773199709163,0.9300066263473222,0.9951213401663681,0.0,1.0,0,0.08999999999999997,13,4,0.049041748046875,0.01,0.17,0.18000000000000005,24,6,30.0,0.001430906355381012,0.08,0.28,17.0,0.10700017755681818,0.004631638526916504
qwen3-4b,connected_nodes,0.5,all,100,0.76,0.6676748127670786,0.8330878873454004,0.9825983900221503,0.0,1.0,0,-0.030000000000000027,10,13,0.6776394844055176,-0.12024999999999998,0.06,0.06000000000000005,17,11,28.0,0.34492845088243484,-0.04024999999999999,0.16,23.0,0.8012663296290806,0.3599253400512364
qwen3-4b,edge_count,0.1,none,100,0.05,0.02154336145631356,0.11175196527208817,0.05,0.0,1.0,0,0.0,0,0,,,,-0.05,2,7,9.0,0.1796875,-0.11,0.00024999999999863575,,,0.39204545454545453
qwen3-4b,edge_count,0.1,filler,100,0.1,0.05522854161313613,0.1743673043676654,0.1,0.0,1.0,0,0.05,7,2,0.1796875,-0.01,0.11,0.0,0,0,,,,,9.0,0.4791666666666667,
qwen3-4b,edge_count,0.1,degree,100,0.27,0.1926946091766482,0.3643230022623127,0.27,0.03,1.0,0,0.22000000000000003,24,2,1.049041748046875e-05,0.13,0.31,0.17,25,8,33.0,0.004551384132355452,0.06,0.28,26.0,6.29425048828125e-05,0.015604745596647263
qwen3-4b,edge_count,0.1,clustering,100,0.0,0.0,0.03699480747600191,0.0,0.01,1.0,0,-0.05,0,5,0.0625,-0.1,-0.01,-0.1,0,10,10.0,0.001953125,-0.16,-0.05,5.0,0.1875,0.009375
qwen3-4b,edge_count,0.1,rwse,100,0.01,0.0017673865655472645,0.0544875247609346,0.01,0.02,1.0,0,-0.04,1,5,0.21875,-0.09,0.0,-0.09000000000000001,1,10,11.0,0.01171875,-0.16,-0.03,6.0,0.525,0.03515625
qwen3-4b,edge_count,0.1,components,100,0.0,0.0,0.03699480747600191,0.0,0.0,1.0,0,-0.05,0,5,0.0625,-0.1,-0.01,-0.1,0,10,10.0,0.001953125,-0.16,-0.05,5.0,0.1875,0.009375
qwen3-4b,edge_count,0.1,all,100,0.03,0.010254338223414816,0.08452078080402699,0.03,0.0,1.0,0,-0.020000000000000004,2,4,0.6875,-0.07,0.03,-0.07,1,8,9.0,0.0390625,-0.13,-0.01,6.0,1.0,0.09375
qwen3-4b,edge_count,0.2,none,100,0.02,0.005501852234968185,0.07001316294199365,0.02,0.0,1.0,0,0.0,0,0,,,,0.0,2,2,4.0,1.0,-0.04,0.04,,,1.0
qwen3-4b,edge_count,0.2,filler,100,0.02,0.005501852234968185,0.07001316294199365,0.02,0.0,1.0,0,0.0,2,2,1.0,-0.04,0.04,0.0,0,0,,,,,4.0,1.0,
qwen3-4b,edge_count,0.2,degree,100,0.32,0.2366901081545688,0.4166280225367919,0.32,0.01,1.0,0,0.3,32,2,6.938353180885315e-08,0.20975000000000002,0.4,0.3,31,1,32.0,1.5366822481155396e-08,0.21,0.39024999999999865,34.0,8.326023817062378e-07,1.8440186977386475e-07
qwen3-4b,edge_count,0.2,clustering,100,0.01,0.0017673865655472645,0.0544875247609346,0.01,0.0,1.0,0,-0.01,1,2,1.0,-0.04,0.02,-0.01,1,2,3.0,1.0,-0.04,0.02,3.0,1.0,1.0
qwen3-4b,edge_count,0.2,rwse,100,0.01,0.0017673865655472645,0.0544875247609346,0.01,0.0,1.0,0,-0.01,0,1,1.0,-0.03,0.0,-0.01,1,2,3.0,1.0,-0.04,0.02,1.0,1.0,1.0
qwen3-4b,edge_count,0.2,components,100,0.01,0.0017673865655472645,0.0544875247609346,0.01,0.0,1.0,0,-0.01,0,1,1.0,-0.03,0.0,-0.01,1,2,3.0,1.0,-0.04,0.02,1.0,1.0,1.0
qwen3-4b,edge_count,0.2,all,100,0.03,0.010254338223414816,0.08452078080402699,0.03,0.0,1.0,0,0.009999999999999998,2,1,1.0,-0.02,0.05,0.009999999999999998,3,2,5.0,1.0,-0.03,0.05,3.0,1.0,1.0
qwen3-4b,edge_count,0.35,none,100,0.01,0.0017673865655472645,0.0544875247609346,0.01,0.0,1.0,0,0.0,0,0,,,,0.0,1,1,2.0,1.0,-0.03,0.03,,,1.0
qwen3-4b,edge_count,0.35,filler,100,0.01,0.0017673865655472645,0.0544875247609346,0.01,0.0,1.0,0,0.0,1,1,1.0,-0.03,0.03,0.0,0,0,,,,,2.0,1.0,
qwen3-4b,edge_count,0.35,degree,100,0.25,0.1754509400372426,0.3430464637007583,0.25,0.01,1.0,0,0.24,25,1,8.046627044677734e-07,0.15,0.33,0.24,25,1,26.0,8.046627044677734e-07,0.15,0.33,26.0,6.4373016357421875e-06,6.4373016357421875e-06
qwen3-4b,edge_count,0.35,clustering,100,0.02,0.005501852234968185,0.07001316294199365,0.02,0.0,1.0,0,0.01,2,1,1.0,-0.02,0.04,0.01,2,1,3.0,1.0,-0.02,0.05,3.0,1.0,1.0
qwen3-4b,edge_count,0.35,rwse,100,0.0,0.0,0.03699480747600191,0.0,0.0,1.0,0,-0.01,0,1,1.0,-0.03,0.0,-0.01,0,1,1.0,1.0,-0.03,0.0,1.0,1.0,1.0
qwen3-4b,edge_count,0.35,components,100,0.02,0.005501852234968185,0.07001316294199365,0.02,0.01,1.0,0,0.01,2,1,1.0,-0.02,0.04,0.01,2,1,3.0,1.0,-0.02,0.05,3.0,1.0,1.0
qwen3-4b,edge_count,0.35,all,100,0.08,0.04109296948581091,0.14998266879403072,0.08,0.01,1.0,0,0.07,8,1,0.0390625,0.02,0.13,0.07,8,1,9.0,0.0390625,0.02,0.13,9.0,0.15625,0.09375
qwen3-4b,edge_count,0.5,none,100,0.0,0.0,0.03699480747600191,0.0,0.0,1.0,0,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-4b,edge_count,0.5,filler,100,0.0,0.0,0.03699480747600191,0.0,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-4b,edge_count,0.5,degree,100,0.33,0.24562983793895452,0.4269483966028862,0.33,0.02,1.0,0,0.33,33,0,2.3283064365386963e-10,0.24,0.42,0.33,33,0,33.0,2.3283064365386963e-10,0.24,0.42,33.0,5.587935447692871e-09,5.587935447692871e-09
qwen3-4b,edge_count,0.5,clustering,100,0.0,0.0,0.03699480747600191,0.0,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,edge_count,0.5,rwse,100,0.0,0.0,0.03699480747600191,0.0,0.0,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,edge_count,0.5,components,100,0.0,0.0,0.03699480747600191,0.0,0.02,1.0,0,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b,edge_count,0.5,all,100,0.09,0.04807199516388488,0.16226374696643667,0.09,0.02,1.0,0,0.09,9,0,0.00390625,0.04,0.15,0.09,9,0,9.0,0.00390625,0.04,0.15,9.0,0.01875,0.015604745596647263
qwen3-4b-think,node_count,0.1,none,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,1,0.0,0,0,,,,-0.020000000000000018,0,2,2.0,0.5,-0.05,0.0,,,1.0
qwen3-4b-think,node_count,0.1,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.020000000000000018,2,0,0.5,0.0,0.05,0.0,0,0,,,,,2.0,1.0,
qwen3-4b-think,node_count,0.1,degree,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.020000000000000018,2,0,0.5,0.0,0.05,0.0,0,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
qwen3-4b-think,node_count,0.1,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.01,1.0,1,0.020000000000000018,2,0,0.5,0.0,0.05,0.0,0,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
qwen3-4b-think,node_count,0.1,rwse,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.01,1.0,1,0.010000000000000009,2,1,1.0,-0.02,0.05,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,3.0,1.0,1.0
qwen3-4b-think,node_count,0.1,components,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,1,0.010000000000000009,2,1,1.0,-0.02,0.05,-0.010000000000000009,0,1,1.0,1.0,-0.03,0.0,3.0,1.0,1.0
qwen3-4b-think,node_count,0.1,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.020000000000000018,2,0,0.5,0.0,0.05,0.0,0,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
qwen3-4b-think,node_count,0.2,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-4b-think,node_count,0.2,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
qwen3-4b-think,node_count,0.2,degree,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b-think,node_count,0.2,clustering,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b-think,node_count,0.2,rwse,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b-think,node_count,0.2,components,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b-think,node_count,0.2,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
qwen3-4b-think,node_count,0.35,none,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,,,,0.0,0,0,0.0,1.0,0.0,0.0,,,1.0
qwen3-4b-think,node_count,0.35,filler,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,1,0.0,0,0,1.0,0.0,0.0,0.0,0,0,,,,,0.0,1.0,
