arm,task,density,condition,n,acc,acc_lo,acc_hi,f1,hit_cap_rate,parsed_rate,constant_gold,vs_none_delta,vs_none_fixed,vs_none_broke,vs_none_p,vs_none_lo,vs_none_hi,vs_filler_delta,vs_filler_fixed,vs_filler_broke,vs_filler_churn,vs_filler_p,vs_filler_lo,vs_filler_hi,vs_none_churn,vs_none_q,vs_filler_q
qwen3-1.7b-think,edge_existence,0.85,all,100,0.99,0.9455124752390653,0.9982326134344526,0.99,0.0,1.0,0,-0.010000000000000009,0,1,1.0,-0.03,0.0,0.020000000000000018,3,1,4.0,0.625,-0.02,0.06,1.0,1.0,1.0
qwen3-1.7b-think,node_degree,0.1,none,97,0.9278350515463918,0.85846672545683,0.9646062920280175,0.9278350515463918,0.03,1.0,0,0.0,0,0,,,,-0.05208333333333326,1,6,7.0,0.125,-0.10416666666666667,0.0,,,0.22826086956521738
qwen3-1.7b-think,node_degree,0.1,filler,99,0.9797979797979798,0.9293083037313168,0.9944423963744768,0.9797979797979798,0.01,1.0,0,0.05208333333333326,6,1,0.125,0.0,0.10416666666666667,0.0,0,0,,,,,7.0,0.2625,
qwen3-1.7b-think,node_degree,0.1,degree,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,0.05154639175257725,6,1,0.125,0.0,0.10309278350515463,0.0,1,1,2.0,1.0,-0.030303030303030304,0.030303030303030304,7.0,0.2625,1.0
qwen3-1.7b-think,node_degree,0.1,clustering,99,0.9494949494949495,0.887171464182119,0.9782370864433089,0.9494949494949495,0.01,1.0,0,0.02083333333333326,5,3,0.7265625,-0.041666666666666664,0.07291666666666667,-0.030612244897959107,1,4,5.0,0.375,-0.08163265306122448,0.01020408163265306,8.0,0.858525267666361,0.555139081231479
qwen3-1.7b-think,node_degree,0.1,rwse,100,0.96,0.9016278276739262,0.984336949448152,0.96,0.0,1.0,0,0.030927835051546393,5,2,0.453125,-0.020618556701030927,0.09278350515463918,-0.02020202020202022,1,3,4.0,0.625,-0.06060606060606061,0.020202020202020204,7.0,0.6415616475045681,0.7629936031546094
qwen3-1.7b-think,node_degree,0.1,components,98,0.9387755102040817,0.8728075711424848,0.9716410628145624,0.9387755102040817,0.02,1.0,0,0.021052631578947323,3,1,0.625,-0.021052631578947368,0.06315789473684211,-0.04081632653061218,2,6,8.0,0.2890625,-0.10204081632653061,0.01020408163265306,4.0,0.7954545454545454,0.46694711538461536
qwen3-1.7b-think,node_degree,0.1,all,100,0.98,0.9299868370580063,0.9944981477650318,0.98,0.0,1.0,0,0.05154639175257725,5,0,0.0625,0.010309278350515464,0.10309278350515463,0.0,1,1,2.0,1.0,-0.030303030303030304,0.030303030303030304,5.0,0.1875,1.0
qwen3-1.7b-think,node_degree,0.2,none,100,0.95,0.8882480347279118,0.9784566385436864,0.95,0.0,1.0,0,0.0,0,0,,,,0.09999999999999998,12,2,14.0,0.012939453125,0.03,0.18,,,0.033966064453125
qwen3-1.7b-think,node_degree,0.2,filler,100,0.85,0.7671626666784216,0.906940968088377,0.85,0.0,1.0,0,-0.09999999999999998,2,12,0.012939453125,-0.17,-0.03,0.0,0,0,,,,,14.0,0.04940518465909091,
qwen3-1.7b-think,node_degree,0.2,degree,98,0.9387755102040817,0.8728075711424848,0.9716410628145624,0.9387755102040817,0.02,1.0,0,-0.010204081632653073,3,4,1.0,-0.061479591836734675,0.04081632653061224,0.09183673469387754,12,3,15.0,0.03515625,0.02040816326530612,0.16326530612244897,7.0,1.0,0.08685661764705882
qwen3-1.7b-think,node_degree,0.2,clustering,100,0.97,0.915479219195973,0.9897456617765851,0.97,0.0,1.0,0,0.020000000000000018,3,1,0.625,-0.02,0.06,0.12,12,0,12.0,0.00048828125,0.06,0.19,4.0,0.7954545454545454,0.001864346590909091
qwen3-1.7b-think,node_degree,0.2,rwse,98,0.9285714285714286,0.8598383015319639,0.9649719921005007,0.9285714285714286,0.02,1.0,0,-0.020408163265306145,3,5,0.7265625,-0.07142857142857142,0.030867346938774118,0.08163265306122447,11,3,14.0,0.057373046875,0.01020408163265306,0.16326530612244897,8.0,0.858525267666361,0.13387044270833334
qwen3-1.7b-think,node_degree,0.2,components,100,0.89,0.8136853697209698,0.9374586804477487,0.89,0.0,1.0,0,-0.05999999999999994,1,7,0.0703125,-0.12,-0.01,0.040000000000000036,11,7,18.0,0.480682373046875,-0.04,0.12,8.0,0.196875,0.6308956146240234
qwen3-1.7b-think,node_degree,0.2,all,99,0.9696969696969697,0.9146617688347427,0.9896415481109291,0.9696969696969697,0.01,1.0,0,0.010101010101010166,3,2,1.0,-0.030303030303030304,0.06060606060606061,0.11111111111111116,13,2,15.0,0.00738525390625,0.04040404040404041,0.18181818181818182,5.0,1.0,0.023860051081730768
qwen3-1.7b-think,node_degree,0.35,none,100,0.6,0.5020007846184025,0.6906002538863971,0.6,0.0,1.0,0,0.0,0,0,,,,0.039999999999999925,10,6,16.0,0.454498291015625,-0.04,0.12,,,0.6157718781502016
qwen3-1.7b-think,node_degree,0.35,filler,100,0.56,0.4622792771125631,0.6532813459903167,0.56,0.0,1.0,0,-0.039999999999999925,6,10,0.454498291015625,-0.11,0.04,0.0,0,0,,,,,16.0,0.6415616475045681,
qwen3-1.7b-think,node_degree,0.35,degree,92,0.8369565217391305,0.7482697248069661,0.8986309947135762,0.8369565217391305,0.08,1.0,0,0.2282608695652174,24,3,4.9233436584472656e-05,0.13043478260869565,0.32608695652173914,0.2717391304347827,29,4,33.0,1.0928604751825333e-05,0.16304347826086957,0.3804347826086957,27.0,0.0006892681121826172,7.650023326277733e-05
qwen3-1.7b-think,node_degree,0.35,clustering,100,0.61,0.5120283616749817,0.699832780680298,0.61,0.0,1.0,0,0.010000000000000009,9,8,1.0,-0.07,0.09,0.04999999999999993,13,8,21.0,0.38331031799316406,-0.04,0.14,17.0,1.0,0.555139081231479
qwen3-1.7b-think,node_degree,0.35,rwse,100,0.65,0.5525426042919797,0.7363589534652197,0.65,0.0,1.0,0,0.050000000000000044,17,12,0.45825831964612007,-0.05,0.16,0.08999999999999997,17,8,25.0,0.10775214433670044,0.0,0.19,29.0,0.6415616475045681,0.21035158807750454
qwen3-1.7b-think,node_degree,0.35,components,100,0.62,0.5220957382071033,0.7090255079986562,0.62,0.0,1.0,0,0.020000000000000018,8,6,0.79052734375,-0.05,0.09,0.05999999999999994,15,9,24.0,0.30745625495910645,-0.04,0.16,14.0,0.8973553631756757,0.47826528549194336
qwen3-1.7b-think,node_degree,0.35,all,100,0.82,0.7333246397578691,0.8829986834574896,0.82,0.0,1.0,0,0.21999999999999997,29,7,0.00031255115754902363,0.11,0.33,0.2599999999999999,31,5,36.0,1.2913485988974571e-05,0.16,0.36,36.0,0.0026254297234117987,7.748091593384743e-05
qwen3-1.7b-think,node_degree,0.5,none,100,0.6,0.5020007846184025,0.6906002538863971,0.6,0.0,1.0,0,0.0,0,0,,,,0.04999999999999993,15,10,25.0,0.42435622215270996,-0.05,0.14024999999999865,,,0.594098711013794
qwen3-1.7b-think,node_degree,0.5,filler,100,0.55,0.45244427031643447,0.6438562489359654,0.55,0.0,1.0,0,-0.04999999999999993,10,15,0.42435622215270996,-0.15,0.05,0.0,0,0,,,,,25.0,0.6415616475045681,
qwen3-1.7b-think,node_degree,0.5,degree,89,0.8202247191011236,0.72774687912431,0.8862020403255917,0.8202247191011236,0.11,1.0,0,0.2134831460674157,26,7,0.0013187271542847157,0.0898876404494382,0.33707865168539325,0.2359550561797753,27,6,33.0,0.0003240634687244892,0.12359550561797752,0.34831460674157305,33.0,0.007912362925708294,0.0013610665686428548
qwen3-1.7b-think,node_degree,0.5,clustering,100,0.59,0.4920125056109662,0.6813284290433533,0.59,0.0,1.0,0,-0.010000000000000009,14,15,1.0,-0.12,0.09,0.039999999999999925,15,11,26.0,0.557197093963623,-0.06,0.14,29.0,1.0,0.7091599377718839
qwen3-1.7b-think,node_degree,0.5,rwse,99,0.6363636363636364,0.5381571567598795,0.7243825159017672,0.6363636363636364,0.01,1.0,0,0.04040404040404044,16,12,0.5715881884098053,-0.0707070707070707,0.15151515151515152,0.08080808080808077,15,7,22.0,0.13380050659179688,-0.010101010101010102,0.16161616161616163,28.0,0.7744098036519943,0.23415088653564453
qwen3-1.7b-think,node_degree,0.5,components,100,0.58,0.4820630799889527,0.672017750814887,0.58,0.0,1.0,0,-0.020000000000000018,9,11,0.8238029479980469,-0.11,0.07,0.029999999999999916,12,9,21.0,0.6636238098144531,-0.06,0.12,20.0,0.910519047787315,0.7742277781168619
qwen3-1.7b-think,node_degree,0.5,all,100,0.78,0.6892946528499969,0.849988254963442,0.78,0.0,1.0,0,0.18000000000000005,26,8,0.0029350556433200836,0.07,0.29,0.22999999999999998,28,5,33.0,6.618769839406013e-05,0.13,0.33,34.0,0.013696926335493723,0.0003474854165688157
qwen3-1.7b-think,node_degree,0.65,none,100,0.52,0.4231640509017654,0.6153561567991945,0.52,0.0,1.0,0,0.0,0,0,,,,0.17171717171717177,28,11,39.0,0.009475304279476404,0.050505050505050504,0.2828282828282828,,,0.028425912838429213
qwen3-1.7b-think,node_degree,0.65,filler,99,0.35353535353535354,0.2664470798753757,0.45156586430285567,0.35353535353535354,0.01,1.0,0,-0.17171717171717177,11,28,0.009475304279476404,-0.29292929292929293,-0.06060606060606061,0.0,0,0,,,,,39.0,0.0397962779738009,
qwen3-1.7b-think,node_degree,0.65,degree,86,0.7790697674418605,0.6805215998574408,0.8537520551086328,0.7790697674418605,0.14,1.0,0,0.2325581395348838,27,7,0.0008213953115046024,0.11627906976744186,0.3488372093023256,0.40697674418604657,42,7,49.0,3.6245783263666453e-07,0.27906976744186046,0.5465116279069767,34.0,0.005749767180532217,3.8058072426849776e-06
qwen3-1.7b-think,node_degree,0.65,clustering,100,0.39,0.300167219319702,0.48797163832501844,0.39,0.0,1.0,0,-0.13,14,27,0.05958388801809633,-0.25,-0.009750000000001365,0.04040404040404039,22,18,40.0,0.6358280026288412,-0.09090909090909091,0.16161616161616163,41.0,0.1875,0.7629936031546094
qwen3-1.7b-think,node_degree,0.65,rwse,100,0.43,0.3373313900052838,0.5278478830413564,0.43,0.0,1.0,0,-0.09000000000000002,13,22,0.17546524899080396,-0.21,0.03,0.08080808080808083,21,13,34.0,0.22948101302608848,-0.04040404040404041,0.1919191919191919,35.0,0.32041480250494636,0.38552810188382863
qwen3-1.7b-think,node_degree,0.65,components,99,0.45454545454545453,0.3599919588990025,0.5524948168804487,0.45454545454545453,0.01,1.0,0,-0.06060606060606061,6,12,0.237884521484375,-0.1414141414141414,0.020202020202020204,0.11224489795918369,23,12,35.0,0.0895310789346695,0.0,0.22448979591836735,18.0,0.39964599609375,0.18801526576280594
qwen3-1.7b-think,node_degree,0.65,all,100,0.82,0.7333246397578691,0.8829986834574896,0.82,0.0,1.0,0,0.29999999999999993,39,9,1.5221826110689562e-05,0.17,0.42,0.4646464646464647,50,4,54.0,3.8029690507812575e-11,0.35353535353535354,0.5757575757575758,48.0,0.0003196583483244808,7.986235006640641e-10
qwen3-1.7b-think,node_degree,0.75,none,96,0.46875,0.3720590570105098,0.5678457522072913,0.46875,0.04,1.0,0,0.0,0,0,,,,0.10526315789473684,19,9,28.0,0.08715855330228806,0.0,0.21052631578947367,,,0.18801526576280594
qwen3-1.7b-think,node_degree,0.75,filler,99,0.36363636363636365,0.27561748409823283,0.4618428432401205,0.36363636363636365,0.01,1.0,0,-0.10526315789473684,9,19,0.08715855330228806,-0.21052631578947367,0.0,0.0,0,0,,,,,28.0,0.22879120241850615,
qwen3-1.7b-think,node_degree,0.75,degree,88,0.7613636363636364,0.6625715944992514,0.8382907598151335,0.7613636363636364,0.12,1.0,0,0.25,25,4,0.00010371580719947815,0.14255952380952383,0.35714285714285715,0.3563218390804597,33,2,35.0,3.6729034036397934e-08,0.2413793103448276,0.47126436781609193,29.0,0.0010890159755945206,5.142064765095711e-07
qwen3-1.7b-think,node_degree,0.75,clustering,99,0.3838383838383838,0.29408494593454726,0.48227014772404997,0.3838383838383838,0.01,1.0,0,-0.09375,10,19,0.13604594767093658,-0.19791666666666666,0.020833333333333332,0.02040816326530609,12,10,22.0,0.8318119049072266,-0.07142857142857142,0.11224489795918367,29.0,0.27209189534187317,0.8957974360539362
qwen3-1.7b-think,node_degree,0.75,rwse,100,0.39,0.300167219319702,0.48797163832501844,0.39,0.0,1.0,0,-0.08333333333333331,11,19,0.20048842206597328,-0.19791666666666666,0.03125,0.030303030303030276,17,14,31.0,0.720100131817162,-0.08080808080808081,0.1414141414141414,30.0,0.35085473861545324,0.7959001456926528
qwen3-1.7b-think,node_degree,0.75,components,98,0.3877551020408163,0.297263154133494,0.4867151022960987,0.3877551020408163,0.02,1.0,0,-0.0736842105263158,6,13,0.1670684814453125,-0.16842105263157894,0.010526315789473684,0.02061855670103091,16,14,30.0,0.855535551905632,-0.08247422680412371,0.13402061855670103,19.0,0.3189489191228693,0.8983123295009137
qwen3-1.7b-think,node_degree,0.75,all,96,0.6979166666666666,0.5999131207004743,0.7806897542534527,0.6979166666666666,0.04,1.0,0,0.21505376344086025,31,11,0.002887247974285856,0.08602150537634409,0.34408602150537637,0.3368421052631579,38,6,44.0,9.430375484953402e-07,0.22078947368421054,0.45263157894736844,42.0,0.013696926335493723,7.921515407360858e-06
qwen3-1.7b-think,node_degree,0.85,none,99,0.42424242424242425,0.331509474444057,0.5226351518550282,0.42424242424242425,0.01,1.0,0,0.0,0,0,,,,0.101010101010101,21,11,32.0,0.11018416518345475,-0.010101010101010102,0.21212121212121213,,,0.21035158807750454
qwen3-1.7b-think,node_degree,0.85,filler,100,0.32,0.2366901081545688,0.4166280225367919,0.32,0.0,1.0,0,-0.101010101010101,11,21,0.11018416518345475,-0.2222222222222222,0.0,0.0,0,0,,,,,32.0,0.2625,
qwen3-1.7b-think,node_degree,0.85,degree,94,0.8723404255319149,0.7899995060049553,0.9254425963318832,0.8723404255319149,0.06,1.0,0,0.45161290322580644,45,3,1.312585595769633e-10,0.3333333333333333,0.5591397849462365,0.5425531914893618,55,4,59.0,1.6979681549678105e-12,0.425531914893617,0.6595744680851063,48.0,5.512859502232459e-09,7.131466250864804e-11
qwen3-1.7b-think,node_degree,0.85,clustering,100,0.35,0.2636410465347802,0.4474573957080203,0.35,0.0,1.0,0,-0.07070707070707072,15,22,0.3240086000878364,-0.20202020202020202,0.04040404040404041,0.02999999999999997,15,12,27.0,0.7011080384254456,-0.07,0.13,37.0,0.5233985078341973,0.7958523679423977
qwen3-1.7b-think,node_degree,0.85,rwse,99,0.4444444444444444,0.3504590472721702,0.5425803453471589,0.4444444444444444,0.01,1.0,0,0.030612244897959162,19,16,0.7358788008568808,-0.09183673469387756,0.15306122448979592,0.13131313131313127,18,5,23.0,0.010622024536132812,0.04040404040404041,0.2222222222222222,35.0,0.858525267666361,0.029741668701171876
qwen3-1.7b-think,node_degree,0.85,components,97,0.5257731958762887,0.4273259458893044,0.6222567660073732,0.5257731958762887,0.03,1.0,0,0.08333333333333337,14,6,0.11531829833984375,-0.010416666666666666,0.16666666666666666,0.20618556701030932,28,8,36.0,0.0011932429624721408,0.09278350515463918,0.32989690721649484,20.0,0.2625,0.004176350368652493
qwen3-1.7b-think,node_degree,0.85,all,99,0.5858585858585859,0.48739617763471826,0.6779065792263185,0.5858585858585859,0.01,1.0,0,0.163265306122449,33,17,0.032839137564268484,0.02040816326530612,0.29591836734693877,0.2626262626262626,38,12,50.0,0.00030586400160359517,0.13131313131313133,0.3840909090909077,50.0,0.11493698147493969,0.0013610665686428548
qwen3-1.7b-think,connected_nodes,0.1,none,97,0.9484536082474226,0.8849549104296393,0.9777842765725502,0.9831570491364305,0.03,1.0,0,0.0,0,0,,,,-0.010309278350515538,2,3,5.0,1.0,-0.05154639175257732,0.030927835051546393,,,1.0
qwen3-1.7b-think,connected_nodes,0.1,filler,99,0.9595959595959596,0.9006783167602219,0.9841776170253278,0.9811447811447811,0.01,1.0,0,0.010309278350515538,3,2,1.0,-0.030927835051546393,0.061855670103092786,0.0,0,0,,,,,5.0,1.0,
qwen3-1.7b-think,connected_nodes,0.1,degree,98,0.9387755102040817,0.8728075711424848,0.9716410628145624,0.9750447964733681,0.02,1.0,0,0.0,3,3,1.0,-0.052083333333333336,0.052083333333333336,-0.020408163265306034,3,5,8.0,0.7265625,-0.08163265306122448,0.030612244897959183,6.0,1.0,1.0
qwen3-1.7b-think,connected_nodes,0.1,clustering,99,0.9494949494949495,0.887171464182119,0.9782370864433089,0.9903651903651903,0.01,1.0,0,0.01041666666666674,4,3,1.0,-0.041666666666666664,0.0625,0.0,3,3,6.0,1.0,-0.05102040816326531,0.05102040816326531,7.0,1.0,1.0
qwen3-1.7b-think,connected_nodes,0.1,rwse,100,0.98,0.9299868370580063,0.9944981477650318,0.9833333333333334,0.0,1.0,0,0.04123711340206193,4,0,0.125,0.010309278350515464,0.08247422680412371,0.02020202020202022,3,1,4.0,0.625,-0.010101010101010102,0.06060606060606061,4.0,0.375,0.9435882568359375
qwen3-1.7b-think,connected_nodes,0.1,components,97,0.9587628865979382,0.8987232470071496,0.983849024753711,0.9858986374450293,0.03,1.0,0,0.021052631578947434,3,1,0.625,-0.010526315789473684,0.06315789473684211,0.0,3,3,6.0,1.0,-0.052083333333333336,0.052083333333333336,4.0,1.0,1.0
qwen3-1.7b-think,connected_nodes,0.1,all,100,1.0,0.9630051925239981,0.9999999999999999,1.0,0.0,1.0,0,0.05154639175257736,5,0,0.0625,0.010309278350515464,0.09304123711340066,0.04040404040404044,4,0,4.0,0.125,0.010101010101010102,0.08080808080808081,5.0,0.3,0.6666666666666666
qwen3-1.7b-think,connected_nodes,0.2,none,100,0.96,0.9016278276739262,0.984336949448152,0.997107671138631,0.0,1.0,0,0.0,0,0,,,,-0.02020202020202022,1,3,4.0,0.625,-0.06060606060606061,0.020202020202020204,,,0.9435882568359375
qwen3-1.7b-think,connected_nodes,0.2,filler,99,0.9797979797979798,0.9293083037313168,0.9944423963744768,0.9990643274853802,0.01,1.0,0,0.02020202020202022,3,1,0.625,-0.020202020202020204,0.06060606060606061,0.0,0,0,,,,,4.0,1.0,
qwen3-1.7b-think,connected_nodes,0.2,degree,97,0.9484536082474226,0.8849549104296393,0.9777842765725502,0.9893523440234365,0.03,1.0,0,-0.010309278350515538,1,2,1.0,-0.04149484536082473,0.020618556701030927,-0.03125,1,4,5.0,0.375,-0.08333333333333333,0.010416666666666666,3.0,1.0,0.8181818181818182
qwen3-1.7b-think,connected_nodes,0.2,clustering,100,0.96,0.9016278276739262,0.984336949448152,0.996875882012724,0.0,1.0,0,0.0,3,3,1.0,-0.05,0.05,-0.02020202020202022,0,2,2.0,0.5,-0.050505050505050504,0.0,6.0,1.0,0.9230769230769231
qwen3-1.7b-think,connected_nodes,0.2,rwse,100,0.88,0.8018773199709163,0.9300066263473222,0.9634388677198276,0.0,1.0,0,-0.07999999999999996,2,10,0.03857421875,-0.14,-0.02,-0.101010101010101,0,10,10.0,0.001953125,-0.16161616161616163,-0.04040404040404041,12.0,0.29425048828125,0.046875
qwen3-1.7b-think,connected_nodes,0.2,components,99,0.9494949494949495,0.887171464182119,0.9782370864433089,0.9904540353025202,0.01,1.0,0,-0.010101010101010055,2,3,1.0,-0.050505050505050504,0.030303030303030304,-0.030612244897959107,0,3,3.0,0.25,-0.07142857142857142,0.0,5.0,1.0,0.6666666666666666
qwen3-1.7b-think,connected_nodes,0.2,all,98,0.9591836734693877,0.899710305133373,0.984015009472839,0.9944330523277892,0.02,1.0,0,0.0,2,2,1.0,-0.04081632653061224,0.04081632653061224,-0.020618556701030855,0,2,2.0,0.5,-0.05154639175257732,0.0,4.0,1.0,0.9230769230769231
qwen3-1.7b-think,connected_nodes,0.35,none,98,0.6938775510204082,0.5967537243906448,0.7763747417764225,0.984850200805507,0.02,1.0,0,0.0,0,0,,,,-0.030612244897959218,7,10,17.0,0.629058837890625,-0.11224489795918367,0.05102040816326531,,,0.9435882568359375
qwen3-1.7b-think,connected_nodes,0.35,filler,100,0.72,0.6251178763865427,0.7986044083240164,0.983822769388025,0.0,1.0,0,0.030612244897959218,10,7,0.629058837890625,-0.05102040816326531,0.11224489795918367,0.0,0,0,,,,,17.0,1.0,
qwen3-1.7b-think,connected_nodes,0.35,degree,100,0.81,0.7222097592919214,0.8748534600729574,0.9810777431240706,0.0,1.0,0,0.13265306122448983,17,4,0.007197380065917969,0.05102040816326531,0.21428571428571427,0.09000000000000008,13,4,17.0,0.049041748046875,0.01,0.17,21.0,0.08636856079101562,0.392333984375
qwen3-1.7b-think,connected_nodes,0.35,clustering,100,0.66,0.5627754565831095,0.74538620502457,0.9732906612432747,0.0,1.0,0,-0.030612244897959218,11,14,0.6900379657745361,-0.1326530612244898,0.07142857142857142,-0.05999999999999994,6,12,18.0,0.237884521484375,-0.14,0.02,25.0,1.0,0.6666666666666666
qwen3-1.7b-think,connected_nodes,0.35,rwse,100,0.72,0.6251178763865427,0.7986044083240164,0.9714908212539624,0.0,1.0,0,0.030612244897959218,13,10,0.6776394844055176,-0.061224489795918366,0.12244897959183673,0.0,9,9,18.0,1.0,-0.08,0.08,23.0,1.0,1.0
qwen3-1.7b-think,connected_nodes,0.35,components,100,0.71,0.6146092505999207,0.7898529302601586,0.9812449978085798,0.0,1.0,0,0.020408163265306145,8,6,0.79052734375,-0.061224489795918366,0.09183673469387756,-0.010000000000000009,8,9,17.0,1.0,-0.09,0.07,14.0,1.0,1.0
qwen3-1.7b-think,connected_nodes,0.35,all,100,0.78,0.6892946528499969,0.849988254963442,0.9826372084936374,0.0,1.0,0,0.09183673469387754,13,4,0.049041748046875,0.01020408163265306,0.17346938775510204,0.06000000000000005,11,5,16.0,0.210113525390625,-0.01,0.14,17.0,0.29425048828125,0.6666666666666666
qwen3-1.7b-think,connected_nodes,0.5,none,100,0.59,0.4920125056109662,0.6813284290433533,0.977041758904126,0.0,1.0,0,0.0,0,0,,,,-0.020000000000000018,11,13,24.0,0.8388197422027588,-0.12,0.08,,,1.0
qwen3-1.7b-think,connected_nodes,0.5,filler,100,0.61,0.5120283616749817,0.699832780680298,0.9634959225353192,0.0,1.0,0,0.020000000000000018,13,11,0.8388197422027588,-0.07,0.11,0.0,0,0,,,,,24.0,1.0,
qwen3-1.7b-think,connected_nodes,0.5,degree,99,0.7575757575757576,0.6645700099444053,0.8313382606387051,0.9641912137117312,0.01,1.0,0,0.1717171717171717,23,6,0.002315700054168701,0.06060606060606061,0.2727272727272727,0.14141414141414144,20,6,26.0,0.009355306625366211,0.04040404040404041,0.2426767676767663,29.0,0.05557680130004883,0.11226367950439453
qwen3-1.7b-think,connected_nodes,0.5,clustering,100,0.67,0.5730516033971139,0.7543701620610456,0.9815498408267241,0.0,1.0,0,0.08000000000000007,18,10,0.1849333420395851,-0.02,0.18,0.06000000000000005,14,8,22.0,0.28627872467041016,-0.03,0.15,28.0,0.493155578772227,0.6870689392089844
qwen3-1.7b-think,connected_nodes,0.5,rwse,98,0.5918367346938775,0.49285190219841635,0.683893160722826,0.9311149871687353,0.02,1.0,0,0.0,11,11,1.0,-0.10204081632653061,0.09183673469387756,-0.020408163265306145,12,14,26.0,0.8450189828872681,-0.11249999999999999,0.07142857142857142,22.0,1.0,1.0
qwen3-1.7b-think,connected_nodes,0.5,components,100,0.67,0.5730516033971139,0.7543701620610456,0.9724442584575417,0.0,1.0,0,0.08000000000000007,14,6,0.11531829833984375,-0.01,0.17,0.06000000000000005,10,4,14.0,0.1795654296875,-0.01,0.13,20.0,0.375,0.6666666666666666
qwen3-1.7b-think,connected_nodes,0.5,all,99,0.6868686868686869,0.5899831082357886,0.769793480226468,0.9455015385506109,0.01,1.0,0,0.101010101010101,21,11,0.11018416518345475,-0.010101010101010102,0.21212121212121213,0.08080808080808077,17,9,26.0,0.16863754391670227,-0.020202020202020204,0.18181818181818182,32.0,0.375,0.6666666666666666
qwen3-1.7b-think,edge_count,0.1,none,50,0.96,0.8653966212204534,0.9889613473391734,0.96,0.5,1.0,0,0.0,0,0,,,,-0.04347826086956519,0,1,1.0,1.0,-0.13043478260869565,0.0,,,1.0
qwen3-1.7b-think,edge_count,0.1,filler,42,0.9285714285714286,0.8099028671147483,0.9754100364488272,0.9285714285714286,0.58,1.0,0,0.04347826086956519,1,0,1.0,0.0,0.13043478260869565,0.0,0,0,,,,,1.0,1.0,
qwen3-1.7b-think,edge_count,0.1,degree,20,0.55,0.3420820083075997,0.7418049791429071,0.55,0.8,1.0,0,-0.7,0,7,0.015625,-1.0,-0.4,-0.375,0,3,3.0,0.25,-0.75,-0.125,7.0,0.171875,1.0
qwen3-1.7b-think,edge_count,0.1,clustering,34,0.9117647058823529,0.7703918204763959,0.9695346096956899,0.9117647058823529,0.66,1.0,0,-0.10526315789473684,0,2,0.5,-0.2631578947368421,0.0,-0.11764705882352944,0,2,2.0,0.5,-0.29411764705882354,0.0,2.0,1.0,1.0
qwen3-1.7b-think,edge_count,0.1,rwse,40,0.975,0.8711834051199223,0.9955732825922052,0.975,0.6,1.0,0,-0.040000000000000036,0,1,1.0,-0.12,0.0,0.10526315789473684,2,0,2.0,0.5,0.0,0.2631578947368421,1.0,1.0,1.0
qwen3-1.7b-think,edge_count,0.1,components,44,0.9772727272727273,0.8819202086846235,0.9959768516143629,0.9772727272727273,0.56,1.0,0,0.0,0,0,1.0,0.0,0.0,0.08333333333333337,2,0,2.0,0.5,0.0,0.20833333333333334,0.0,1.0,1.0
qwen3-1.7b-think,edge_count,0.1,all,30,0.8,0.6269395261897256,0.9049502189759876,0.8,0.7,1.0,0,-0.2222222222222222,0,4,0.125,-0.4444444444444444,-0.05555555555555555,-0.5,1,6,7.0,0.125,-0.9,-0.1,4.0,0.6875,1.0
qwen3-1.7b-think,edge_count,0.2,none,23,0.6521739130434783,0.4488997690689164,0.8118894536301776,0.6521739130434783,0.77,1.0,0,0.0,0,0,,,,0.0,1,1,2.0,1.0,-0.5,0.5,,,1.0
qwen3-1.7b-think,edge_count,0.2,filler,24,0.6666666666666666,0.4670595949408046,0.8202802131162036,0.6666666666666666,0.76,1.0,0,0.0,1,1,1.0,-0.5,0.5,0.0,0,0,,,,,2.0,1.0,
qwen3-1.7b-think,edge_count,0.2,degree,23,0.6956521739130435,0.49133870939427393,0.8439617197902755,0.6956521739130435,0.77,1.0,0,-0.33333333333333337,0,1,1.0,-1.0,0.0,0.0,1,1,2.0,1.0,-0.375,0.375,1.0,1.0,1.0
qwen3-1.7b-think,edge_count,0.2,clustering,32,0.78125,0.6124466920955516,0.8897630306846815,0.78125,0.68,1.0,0,0.0,1,1,1.0,-0.75,0.75,0.1428571428571428,1,0,1.0,1.0,0.0,0.42857142857142855,2.0,1.0,1.0
qwen3-1.7b-think,edge_count,0.2,rwse,13,0.8461538461538461,0.5776482949136899,0.9567427368172621,0.8461538461538461,0.87,1.0,0,,0,0,,,,0.25,1,0,1.0,1.0,0.0,0.75,,,1.0
qwen3-1.7b-think,edge_count,0.2,components,27,0.6296296296296297,0.442289046234463,0.7846771293206314,0.6296296296296297,0.73,1.0,0,0.3333333333333333,2,0,0.5,0.0,0.6666666666666666,0.0,0,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0
qwen3-1.7b-think,edge_count,0.2,all,22,0.6818181818181818,0.47318222782839336,0.8363961264530752,0.6818181818181818,0.78,1.0,0,0.33333333333333337,2,0,0.5,0.0,0.6666666666666666,0.1428571428571429,2,1,3.0,1.0,-0.2857142857142857,0.5714285714285714,2.0,1.0,1.0
qwen3-1.7b-think,edge_count,0.35,filler,2,1.0,0.34237195288961925,1.0,1.0,0.98,1.0,0,,0,0,,,,0.0,0,0,,,,,,,
