arm,group,metric,condition,hypothesis_type,is_derived_condition,bound,bh_family,n_pairs,n_clusters,n_instances_missing,n_forced_wrong_non_terminating,n_looped_on_correct_answer,high_non_termination_rate,near_ceiling,headroom,task_delta_min,task_delta_max,within_graph_icc,delta,ci_low,ci_high,p_value,n_perm,seed,bh_significant,near_threshold,mde_delta,mde_realized_diff,mde_delta_negative,mde_realized_diff_negative,mde_power_target,bh_significant_global,task,n_mae_imputed,mae_delta
thinking_arm,qwen3-1.7b,non_terminating,clustering,,False,not_applicable,thinking_arm/qwen3-1.7b/not_applicable,2400,400,0.0,726.0,,,False,0.15791666666666668,-0.0775,0.0075,-0.004707414643222679,-0.013333333333333334,-0.02375,-0.0033333333333333335,0.014899255037248137,20000.0,1234:thinking_arm:qwen3-1.7b:not_applicable:clustering,True,False,,,,,,True,,,
thinking_arm,qwen3-1.7b,non_terminating,components,,False,not_applicable,thinking_arm/qwen3-1.7b/not_applicable,2400,400,0.0,786.0,,,False,0.15791666666666668,-0.005,0.075,0.0195119663597567,0.011666666666666667,-0.0008333333333333334,0.024166666666666666,0.07854607269636518,20000.0,1234:thinking_arm:qwen3-1.7b:not_applicable:components,False,False,,,,,,False,,,
thinking_arm,qwen3-1.7b,non_terminating,degree,,False,not_applicable,thinking_arm/qwen3-1.7b/not_applicable,2400,400,0.0,840.0,,,False,0.15791666666666668,-0.05,0.2125,-0.011803978036215938,0.034166666666666665,0.020833333333333332,0.04791666666666667,4.999750012499375e-05,20000.0,1234:thinking_arm:qwen3-1.7b:not_applicable:degree,True,False,,,,,,True,,,
thinking_arm,qwen3-1.7b,non_terminating,filler,,False,not_applicable,thinking_arm/qwen3-1.7b/not_applicable,2400,400,0.0,714.0,,,False,0.15791666666666668,-0.0775,0.0125,0.0033317891225794296,-0.018333333333333333,-0.027916666666666666,-0.009166666666666667,0.00039998000099995,20000.0,1234:thinking_arm:qwen3-1.7b:not_applicable:filler,True,False,,,,,,True,,,
thinking_arm,qwen3-1.7b,non_terminating,rwse,,False,not_applicable,thinking_arm/qwen3-1.7b/not_applicable,2400,400,0.0,735.0,,,False,0.15791666666666668,-0.0775,0.05,0.0076975979083152655,-0.009583333333333333,-0.019583333333333335,0.0,0.06074696265186741,20000.0,1234:thinking_arm:qwen3-1.7b:not_applicable:rwse,False,False,,,,,,False,,,
thinking_arm,qwen3-1.7b,non_terminating,all,,True,not_applicable,thinking_arm/qwen3-1.7b/not_applicable/derived,2400,400,0.0,676.0,,,False,0.15791666666666668,-0.1225,0.0075,0.011580638401899799,-0.034166666666666665,-0.04625,-0.022083333333333333,4.999750012499375e-05,20000.0,1234:thinking_arm:qwen3-1.7b:not_applicable:all,True,False,,,,,,,,,
thinking_arm,qwen3-4b,non_terminating,clustering,,False,not_applicable,thinking_arm/qwen3-4b/not_applicable,2400,400,0.0,589.0,,,False,0.14416666666666667,-0.26,0.0125,-0.02257559528713855,-0.042916666666666665,-0.05375,-0.03208333333333333,4.999750012499375e-05,20000.0,1234:thinking_arm:qwen3-4b:not_applicable:clustering,True,False,,,,,,True,,,
thinking_arm,qwen3-4b,non_terminating,components,,False,not_applicable,thinking_arm/qwen3-4b/not_applicable,2400,400,0.0,606.0,,,False,0.14416666666666667,-0.25,0.0325,-0.0029474100076957188,-0.035833333333333335,-0.0475,-0.02375,4.999750012499375e-05,20000.0,1234:thinking_arm:qwen3-4b:not_applicable:components,True,False,,,,,,True,,,
thinking_arm,qwen3-4b,non_terminating,degree,,False,not_applicable,thinking_arm/qwen3-4b/not_applicable,2400,400,0.0,618.0,,,False,0.14416666666666667,-0.2075,0.0475,0.009268884027477766,-0.030833333333333334,-0.04375,-0.017916666666666668,4.999750012499375e-05,20000.0,1234:thinking_arm:qwen3-4b:not_applicable:degree,True,False,,,,,,True,,,
thinking_arm,qwen3-4b,non_terminating,filler,,False,not_applicable,thinking_arm/qwen3-4b/not_applicable,2400,400,0.0,629.0,,,False,0.14416666666666667,-0.13,0.0,-0.007991545468270356,-0.02625,-0.035833333333333335,-0.016666666666666666,4.999750012499375e-05,20000.0,1234:thinking_arm:qwen3-4b:not_applicable:filler,True,False,,,,,,True,,,
